intra_threads,inter_threads,batch_size,data_load_time_sec,model_build_time_sec,compile_time_sec,train_time_total_sec,eval_time_sec,test_accuracy
4,3,64,5.33409587999995,0.1293209610012127,0.010264583997923182,2787.8432753379966,24.030107568003586,0.5169000029563904
