intra_threads,inter_threads,batch_size,data_load_time_sec,model_build_time_sec,compile_time_sec,train_time_total_sec,eval_time_sec,test_accuracy
2,1,512,5.159992630000488,0.11494116600078996,0.008280690000901814,2910.272266496999,42.09469532100047,0.40610000491142273
