intra_threads,inter_threads,batch_size,data_load_time_sec,model_build_time_sec,compile_time_sec,train_time_total_sec,eval_time_sec,test_accuracy
2,3,128,4.941279922000831,0.12622057399858022,0.009107341000344604,2907.1986802419997,23.327381138999044,0.4575999975204468
