intra_threads,inter_threads,batch_size,data_load_time_sec,model_build_time_sec,compile_time_sec,train_time_total_sec,eval_time_sec,test_accuracy
1,3,512,4.750028158000532,0.12265433300035511,0.009314831000665436,2800.7945929750003,22.207988338999712,0.4683000147342682
