intra_threads,inter_threads,batch_size,data_load_time_sec,model_build_time_sec,compile_time_sec,train_time_total_sec,eval_time_sec,test_accuracy
3,1,64,4.0710304680014815,0.12689993099957064,0.009778191999430419,2693.734359176,21.350436693999654,0.578499972820282
