intra_threads,inter_threads,batch_size,data_load_time_sec,model_init_time_sec,train_time_total_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,eval_time_sec,test_accuracy
2,1,64,7.1365382110000155,0.07387474099999736,1771.3284505689999,644.5126903930058,1070.157244966002,3.7538524190096894,21.538576749999947,0.6194
