intra_threads,inter_threads,batch_size,data_load_time_sec,model_init_time_sec,train_time_total_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,eval_time_sec,test_accuracy
1,3,512,2.4758791680005743,0.004951335000441759,2797.435508226001,1094.6985339859957,1659.6270711799925,0.5281583879959726,34.4187909329994,0.5261
