epoch,train_accuracy,val_accuracy,epoch_time_s
1,0.9077407121658325,0.8320000171661377,22.898113583010854
2,0.9708703756332397,0.98416668176651,18.645708791998914
3,0.9792037010192871,0.987500011920929,18.2851952080091
4,0.9821666479110718,0.9868333339691162,18.37514237500727
5,0.9852222204208374,0.9884999990463257,18.693333125003846
6,0.9862592816352844,0.9878333210945129,18.37076295798761
7,0.9875741004943848,0.9906666874885559,18.437999666988617
8,0.9890184998512268,0.9918333292007446,18.512613582977792
9,0.9890000224113464,0.9913333058357239,18.740298332995735
10,0.990074098110199,0.9898333549499512,18.44393191600102
11,0.9907037019729614,0.9908333420753479,18.40798170902417
12,0.9912962913513184,0.9919999837875366,18.882374500011792
13,0.9919074177742004,0.9941666722297668,18.45756441701087
14,0.9923518300056458,0.9919999837875366,18.680501834023744
15,0.992111086845398,0.9925000071525574,18.37017699997523
16,0.9922778010368347,0.9919999837875366,18.367060750024393
17,0.9931851625442505,0.9929999709129333,20.17861529099173
18,0.9934999942779541,0.9928333163261414,20.09214358299505
19,0.9934999942779541,0.9936666488647461,20.392297499987762
20,0.9942222237586975,0.9926666617393494,19.685705000010785
21,0.9944259524345398,0.9929999709129333,19.846109500009334
22,0.9940184950828552,0.9943333268165588,19.773662666004384
23,0.9943147897720337,0.9929999709129333,20.284373416012386
24,0.9945740699768066,0.9940000176429749,19.664732625009492
25,0.9947407245635986,0.9938333630561829,20.180967291002162
26,0.994685173034668,0.9940000176429749,18.068960292002885
27,0.9950370192527771,0.9944999814033508,18.02159958399716
28,0.9950740933418274,0.9943333268165588,19.197186540986877
29,0.9950740933418274,0.9940000176429749,18.567509333021007
30,0.9953888654708862,0.9938333630561829,18.406643541005906
31,0.995722234249115,0.9944999814033508,18.340782500017667
32,0.9951296448707581,0.9948333501815796,18.43474325002171
33,0.9955740571022034,0.9929999709129333,18.414656249980908
34,0.9965925812721252,0.9946666955947876,18.298796792019857
35,0.9960185289382935,0.9950000047683716,18.371778833010467
36,0.9955740571022034,0.9956666827201843,18.31484454200836
37,0.9959074258804321,0.9943333268165588,18.296253333013738
38,0.9961851835250854,0.9948333501815796,18.22897974998341
39,0.9962777495384216,0.9944999814033508,18.753883041994413
40,0.9965555667877197,0.9941666722297668,18.45453141699545
41,0.9966111183166504,0.9948333501815796,18.416606832994148
42,0.9964444637298584,0.9941666722297668,18.543079499999294
43,0.9961296319961548,0.9946666955947876,18.34422800000175
44,0.9962777495384216,0.9951666593551636,19.036929791996954
45,0.996925950050354,0.9943333268165588,19.28795275001903
46,0.9964814782142639,0.9934999942779541,18.59033541698591
47,0.9967592358589172,0.9944999814033508,18.53791337501025
48,0.9969629645347595,0.9941666722297668,18.74910624997574
49,0.9969444274902344,0.9941666722297668,20.10364191699773
50,0.9964814782142639,0.9934999942779541,22.889550124993548
51,0.9971110820770264,0.9940000176429749,25.98010066698771
52,0.9970370531082153,0.9938333630561829,21.942284374992596
53,0.997259259223938,0.9946666955947876,26.037670874997275
54,0.9971481561660767,0.9938333630561829,26.78111529198941
55,0.9972777962684631,0.9938333630561829,23.257364083983703
56,0.9969629645347595,0.9948333501815796,24.793961165996734
57,0.9973703622817993,0.9950000047683716,22.6535723330162
58,0.99742591381073,0.9944999814033508,20.112539875000948
59,0.9970740675926208,0.9946666955947876,18.717677125008777
60,0.9973333477973938,0.9946666955947876,19.0565443749947
61,0.9973888993263245,0.9943333268165588,18.614859542023623
62,0.996833324432373,0.9926666617393494,20.56316341701313
63,0.9976111054420471,0.9946666955947876,19.944343999988632
64,0.9976851940155029,0.9944999814033508,18.987468500010436
65,0.9973333477973938,0.9940000176429749,19.00644441699842
66,0.9979074001312256,0.9940000176429749,19.555995417002123
67,0.9976296424865723,0.9938333630561829,19.2803960829915
68,0.9975740909576416,0.9941666722297668,19.78206991602201
69,0.99742591381073,0.9944999814033508,19.79832262499258
70,0.9975000023841858,0.9944999814033508,19.601173916016705
71,0.9977222084999084,0.9944999814033508,21.016838374984218
72,0.9977962970733643,0.9931666851043701,18.928010958014056
73,0.9977037310600281,0.9938333630561829,21.108580665983027
74,0.9977777600288391,0.9936666488647461,20.415638749982463
75,0.9978888630867004,0.9944999814033508,19.229519416985568
76,0.9974444508552551,0.9948333501815796,24.42289879199234
77,0.9976481199264526,0.9948333501815796,22.336513375019422
78,0.9980000257492065,0.9944999814033508,24.545024499995634
79,0.9981111288070679,0.9944999814033508,18.47649162498419
80,0.9981851577758789,0.9944999814033508,19.468715166003676
81,0.9978518486022949,0.9944999814033508,19.680232958024135
82,0.9977592825889587,0.9946666955947876,20.193531917000655
83,0.9979444742202759,0.9940000176429749,21.07844808397931
84,0.9977407455444336,0.9943333268165588,20.50154612501501
85,0.9979074001312256,0.9948333501815796,21.203587249998236
86,0.9981666803359985,0.9940000176429749,20.195534083002713
87,0.9980925917625427,0.9950000047683716,20.357398540974827
88,0.9982222318649292,0.9940000176429749,19.995555583009264
89,0.9979814887046814,0.9938333630561829,19.15159408299951
90,0.9978888630867004,0.9938333630561829,19.038252709025983
91,0.9981481432914734,0.9943333268165588,18.88991050000186
92,0.998296320438385,0.9946666955947876,19.057748499995796
93,0.9980370402336121,0.9946666955947876,18.854873250005767
94,0.9980925917625427,0.9946666955947876,19.01765904200147
95,0.9983333349227905,0.9950000047683716,19.50676158297574
96,0.9981296062469482,0.9943333268165588,19.53431400001864
97,0.9984999895095825,0.9946666955947876,20.30735816701781
98,0.9982222318649292,0.9940000176429749,19.69321458300692
99,0.9982222318649292,0.9950000047683716,22.51179795898497
100,0.9983147978782654,0.9951666593551636,22.2584319159796
test,,0.9958000183105469,
