epoch,train_accuracy,val_accuracy,epoch_time_s
1,0.85401850938797,0.16633333265781403,16.558475458994508
2,0.9580370187759399,0.16500000655651093,13.17073512499337
3,0.9703333377838135,0.351500004529953,12.86426520801615
4,0.9759259223937988,0.8846666812896729,12.85769525001524
5,0.9787036776542664,0.9725000262260437,12.94184366601985
6,0.981759250164032,0.9865000247955322,13.09052325002267
7,0.9835925698280334,0.9893333315849304,13.477340999990702
8,0.9848518371582031,0.9891666769981384,12.801455084001645
9,0.9856296181678772,0.9888333082199097,13.150803833006648
10,0.9868147969245911,0.9896666407585144,13.071217374992557
11,0.9872037172317505,0.987500011920929,13.236173791985493
12,0.9875184893608093,0.9900000095367432,13.078758125018794
13,0.9885185360908508,0.9911666512489319,12.672653583984356
14,0.9892222285270691,0.9908333420753479,13.512839250004617
15,0.9896851778030396,0.9921666383743286,12.992462166992482
16,0.9900370240211487,0.9904999732971191,12.697954625007696
17,0.9908148050308228,0.9919999837875366,12.527475667011458
18,0.9910370111465454,0.9926666617393494,12.600767833995633
19,0.9905925989151001,0.9916666746139526,12.706834209006047
20,0.9912037253379822,0.9928333163261414,12.699108125001658
21,0.9913703799247742,0.9929999709129333,12.874922415998299
22,0.9917036890983582,0.9925000071525574,12.519990875007352
23,0.992111086845398,0.9934999942779541,14.715696250001201
24,0.9918518662452698,0.9916666746139526,15.445806709001772
25,0.9919074177742004,0.9929999709129333,15.295579249999719
26,0.9925370216369629,0.9931666851043701,13.998025832988787
27,0.992814838886261,0.9929999709129333,14.666736499988474
28,0.993148148059845,0.9936666488647461,15.057759542018175
29,0.9936851859092712,0.9916666746139526,12.909390125016216
30,0.9933333396911621,0.9938333630561829,12.49355229199864
31,0.9930370450019836,0.9919999837875366,12.432474541012198
32,0.9936296343803406,0.9929999709129333,12.567676208011108
33,0.9938889145851135,0.9938333630561829,12.524924000026658
34,0.9942407608032227,0.9928333163261414,12.524200415995438
35,0.9935555458068848,0.9929999709129333,12.55701337501523
36,0.99485182762146,0.9916666746139526,12.531276208988857
37,0.9945926070213318,0.9933333396911621,21.20245366700692
38,0.9944444298744202,0.9931666851043701,17.230935833009426
39,0.9950555562973022,0.9928333163261414,38.74012545897858
40,0.9949814677238464,0.9931666851043701,28.027620000008028
41,0.9950740933418274,0.9936666488647461,27.087858957995195
42,0.9947962760925293,0.9934999942779541,17.464824332972057
43,0.9950370192527771,0.9933333396911621,22.441939166979864
44,0.9955925941467285,0.9928333163261414,14.752754334011115
45,0.9954074025154114,0.9929999709129333,12.594985834002728
46,0.9953148365020752,0.9943333268165588,12.990525417000754
47,0.9957036972045898,0.9928333163261414,12.73339125001803
48,0.9958333373069763,0.9923333525657654,12.490189291012939
49,0.9958148002624512,0.9933333396911621,12.526340625016019
50,0.9958148002624512,0.9931666851043701,12.561450582987163
51,0.995888888835907,0.9929999709129333,12.476359959022375
52,0.9960740804672241,0.9933333396911621,12.207912416983163
53,0.9961851835250854,0.9943333268165588,11.946558374998858
54,0.9961296319961548,0.9931666851043701,12.08943662501406
55,0.995888888835907,0.9929999709129333,12.304123415990034
56,0.9959444403648376,0.9941666722297668,12.255071374995168
57,0.9961851835250854,0.9946666955947876,12.273882999987109
58,0.9965925812721252,0.9929999709129333,12.198743250017287
59,0.9966296553611755,0.9943333268165588,12.78434116698918
